site,name,prov,type,lon,lat,alt,I,moveTimes,tag,period_date_begin,period_date_end,date_begin,date_end,n_all,n_period
51708,阿克陶,新疆,一般站,75.95,39.15,1324.3,743,3,2,1961-01-01,2005-07-31,1959-07-01,2018-12-31,21734,16283
51709,喀什,新疆,基准站,75.98333333333333,39.46666666666667,1288.7,750,8,6,1962-01-01,2003-07-31,1951-01-01,2018-12-31,24837,15187
51711,阿合奇,新疆,基准站,78.45,40.93333333333333,1984.9,756,5,4,1977-06-01,2004-12-31,1957-01-01,2018-12-31,22645,10076
51716,巴楚,新疆,基本站,78.56666666666666,39.8,1116.5,760,3,3,1962-01-01,2018-12-31,1953-03-01,2018-12-31,24047,20819
51717,岳普湖,新疆,一般站,76.78333333333333,39.25,1206.3,764,4,4,1991-11-01,2018-12-31,1957-12-01,2018-12-31,22311,9923
51720,柯坪,新疆,基本站,79.05,40.5,1161.8,767,2,2,1962-01-01,2018-12-31,1959-09-01,2018-12-31,21672,20819
51722,阿瓦提,新疆,一般站,80.4,40.65,1044.2,772,5,5,1966-05-01,2004-03-31,1959-08-01,2018-12-31,21703,13850
51730,阿拉尔,新疆,基本站,81.05,40.5,1012.2,776,4,3,1962-01-01,2004-08-31,1958-12-01,2018-12-31,21946,15584
51747,塔中,新疆,基准站,83.66666666666667,39.0,1099.3,778,1,1,1996-07-01,2018-12-31,1996-07-01,2018-12-31,8219,8219
51765,铁干里克,新疆,基准站,87.7,40.63333333333333,846.0,781,3,3,1963-11-01,2018-12-31,1957-01-01,2018-12-31,22645,20150
51777,若羌,新疆,基准站,88.16666666666667,39.03333333333333,888.3,784,5,3,1962-02-01,2003-08-31,1953-03-01,2018-12-31,24047,15187
51802,英吉沙,新疆,一般站,76.16666666666667,38.93333333333333,1297.5,787,1,1,1959-09-01,2018-12-31,1959-09-01,2018-12-31,21672,21672
51804,塔什库尔干,新疆,基准站,75.23333333333333,37.78333333333333,3090.9,790,4,3,1965-02-01,2003-12-31,1957-01-01,2018-12-31,22645,14213
51810,麦盖提,新疆,基本站,77.63333333333334,38.916666666666664,1177.6,794,4,3,1962-01-01,2007-06-30,1957-09-01,2018-12-31,22402,16617
51811,莎车,新疆,基本站,77.26666666666667,38.43333333333333,1231.2,796,1,1,1953-07-01,2018-12-31,1953-07-01,2018-12-31,23925,23925
51814,叶城,新疆,一般站,77.4,37.916666666666664,1360.4,803,7,7,1981-07-01,2018-12-31,1957-11-01,2018-12-31,22341,13698
51815,泽普,新疆,一般站,77.26666666666667,38.2,1274.7,808,5,5,1981-01-01,2018-12-31,1961-01-01,2018-12-31,21184,13879
51818,皮山,新疆,基本站,78.28333333333333,37.61666666666667,1375.4,812,4,4,1967-08-01,2018-12-31,1959-01-01,2018-12-31,21915,18781
51826,策勒,新疆,一般站,80.8,37.016666666666666,1336.5,815,3,3,1967-10-01,2018-12-31,1959-06-01,2018-12-31,21764,18720
51827,墨玉,新疆,一般站,79.71666666666667,37.28333333333333,1326.0,816,2,1,1966-01-01,2013-12-31,1966-01-01,2018-12-31,19358,17532
51828,和田,新疆,基准站,79.93333333333334,37.13333333333333,1374.6,823,7,6,1962-01-01,1996-12-31,1953-02-01,2018-12-31,24075,12784
51829,洛浦,新疆,一般站,80.16666666666667,37.083333333333336,1347.9,826,3,1,1966-01-01,2016-12-31,1966-01-01,2018-12-31,19358,18628
51839,民丰,新疆,基准站,82.71666666666667,37.06666666666667,1409.3,832,5,4,1982-01-01,2003-08-31,1956-12-01,2018-12-31,22676,7913
51848,安德河,新疆,,83.83333333333333,37.6,1262.8,835,3,2,1961-01-01,1980-03-31,1960-01-01,1998-12-31,14245,7030
51855,且末,新疆,基准站,85.55,38.15,1247.5,839,4,3,1962-01-01,2000-08-31,1953-05-01,2018-12-31,23986,14123
51886,茫崖,青海,基准站,90.85,38.25,2944.8,845,5,5,1988-01-01,2018-12-31,1958-09-01,2018-12-31,22037,11323
51931,于田,新疆,基本站,81.65,36.85,1422.0,850,5,5,1985-08-01,2018-12-31,1955-11-01,2018-12-31,23072,12206
52101,巴里坤,新疆,基本站,93.06666666666666,43.733333333333334,1637.6,856,10,6,1966-05-01,1984-12-31,1956-12-01,2018-12-31,22676,6820
52112,淖毛湖,新疆,基本站,95.13333333333334,43.766666666666666,469.0,863,6,3,1975-06-01,2002-12-31,1960-01-01,2018-12-31,21550,10076
52118,伊吾,新疆,基本站,94.7,43.266666666666666,1728.6,869,3,3,1966-05-01,2018-12-31,1958-11-01,2018-12-31,21976,19238
52203,哈密,新疆,基准站,93.51666666666667,42.81666666666667,737.2,878,9,9,1989-01-01,2018-12-31,1951-01-01,2018-12-31,24837,10957
52267,额济纳旗,内蒙古,基准站,101.06666666666666,41.95,940.5,883,5,5,1978-05-01,2018-12-31,1959-11-01,2018-12-31,21611,14855
52313,红柳河,新疆,基准站,94.66666666666667,41.53333333333333,1700.0,887,6,4,1964-01-01,2002-06-30,1952-07-01,2018-12-31,24290,14061
52323,马鬃山,甘肃,基准站,96.88333333333334,41.583333333333336,1962.7,890,3,1,1957-12-01,1981-12-31,1957-12-01,2018-12-31,22311,8797
52343,吉诃德,内蒙古,,99.91666666666667,41.93333333333333,965.6,893,2,1,1958-11-01,1978-03-31,1958-11-01,1986-12-31,10288,7091
52378,拐子湖,内蒙古,基准站,102.36666666666666,41.36666666666667,960.0,897,5,3,1979-01-01,2013-12-31,1959-06-01,2018-12-31,21764,12784
52418,敦煌,甘肃,基准站,94.68333333333334,40.15,1139.0,902,3,3,1986-04-01,2018-12-31,1951-01-01,2018-12-31,24837,11963
52424,瓜州,甘肃,基本站,95.91666666666667,40.5,1170.8,904,5,2,1955-11-01,1978-04-30,1951-01-01,2018-12-31,24837,8217
52436,玉门镇,甘肃,基本站,97.03333333333333,40.266666666666666,1526.0,910,3,3,1959-08-01,2018-12-31,1952-07-01,2018-12-31,24290,21703
52441,梧桐沟,甘肃,,98.7,40.71666666666667,1591.0,911,2,1,1965-12-01,1978-04-30,1965-12-01,1988-12-31,8432,4534
52446,鼎新,甘肃,基准站,99.51666666666667,40.3,1177.4,913,1,1,1955-01-01,2018-12-31,1955-01-01,2018-12-31,23376,23376
52447,金塔,甘肃,基本站,98.9,40.0,1270.2,914,3,1,1957-12-01,2002-08-31,1957-12-01,2018-12-31,22311,16345
52495,巴彦诺尔公,内蒙古,基准站,104.8,40.166666666666664,1323.9,920,4,4,1993-01-01,2018-12-31,1957-04-01,2018-12-31,22555,9496
52515,肃北,甘肃,一般站,94.88333333333334,39.516666666666666,2158.5,922,5,2,1973-01-01,2002-05-31,1961-05-01,2018-12-31,21064,10743
52533,酒泉,甘肃,基准站,98.48333333333333,39.766666666666666,1477.2,929,4,4,1957-07-01,2018-12-31,1951-01-01,2018-12-31,24837,22464
52546,高台,甘肃,基本站,99.83333333333333,39.36666666666667,1332.2,933,4,4,1956-11-01,2018-12-31,1952-08-01,2018-12-31,24259,22706
52557,临泽,甘肃,一般站,100.16666666666667,39.15,1453.7,938,5,5,1975-09-01,2018-12-31,1957-01-01,2018-12-31,22645,15828
52575,雅布赖,内蒙古,一般站,102.7,39.3,1240.0,942,5,4,1976-04-01,2006-12-31,1956-12-01,2018-12-31,22676,11232
52576,阿右旗,内蒙古,基本站,101.68333333333334,39.21666666666667,1510.1,947,4,4,1980-10-01,2018-12-31,1959-06-01,2018-12-31,21764,13971
52602,冷湖,青海,基准站,93.38333333333334,38.833333333333336,2733.0,949,3,2,1957-08-01,1993-12-31,1956-09-01,2018-12-31,22767,13302
52607,乌斯太,内蒙古,一般站,105.13333333333334,38.05,1342.0,951,2,1,1962-01-01,2007-12-31,1962-01-01,2018-12-31,20819,16801
52633,托勒,青海,基本站,98.41666666666667,38.8,3367.0,957,6,5,1985-01-01,2010-12-31,1956-11-01,2018-12-31,22706,9496
52643,肃南,甘肃,一般站,99.61666666666666,38.833333333333336,2311.8,961,3,3,1975-09-01,2018-12-31,1956-12-01,2018-12-31,22676,15828
52645,野牛沟,青海,基准站,99.58333333333333,38.416666666666664,3320.0,965,5,4,1991-01-01,2013-02-28,1959-02-01,2018-12-31,21884,8095
52652,张掖,甘肃,基准站,100.43333333333334,38.93333333333333,1482.7,969,4,3,1959-08-01,2010-12-31,1951-01-01,2018-12-31,24837,18781
52656,民乐,甘肃,一般站,100.81666666666666,38.45,2271.0,971,5,1,1958-01-01,1994-12-31,1958-01-01,2018-12-31,22280,13514
52657,祁连,青海,基本站,100.25,38.18333333333333,2787.4,978,3,3,1974-01-01,2018-12-31,1956-05-01,2018-12-31,22890,16436
52661,山丹,甘肃,基本站,101.08333333333333,38.8,1764.6,981,4,3,1964-01-01,2010-08-31,1952-10-01,2018-12-31,24198,17045
52674,永昌,甘肃,基本站,101.96666666666667,38.233333333333334,1976.1,984,4,2,1979-10-01,2002-08-31,1958-04-01,2018-12-31,22190,8371
52679,武威,甘肃,基本站,102.66666666666667,37.916666666666664,1530.8,988,5,2,1962-12-01,1983-05-31,1951-01-01,2018-12-31,24837,7487
52681,民勤,甘肃,基准站,103.08333333333333,38.63333333333333,1367.0,992,2,1,1953-01-01,2002-04-30,1953-01-01,2018-12-31,24106,18017
52707,小灶火,青海,基本站,93.68333333333334,36.8,2767.0,1000,7,7,1986-07-01,2018-12-31,1960-06-01,2018-12-31,21398,11872
52713,大柴旦,青海,基准站,95.36666666666666,37.85,3173.2,1003,4,3,1974-01-01,2010-12-31,1956-05-01,2018-12-31,22890,13514
52737,德令哈,青海,基本站,97.36666666666666,37.36666666666667,2981.5,1008,5,4,1974-01-01,2010-12-31,1955-08-01,2018-12-31,23164,13514
52745,天峻,青海,一般站,99.03333333333333,37.3,3417.1,1012,4,3,1974-01-01,2010-12-31,1957-12-01,2018-12-31,22311,13514
52749,铁卜加,青海,,99.58333333333333,37.083333333333336,3269.0,1014,1,1,1987-01-01,1996-11-30,1987-01-01,1996-11-30,3622,3622
52754,刚察,青海,基准站,100.13333333333334,37.333333333333336,3301.5,1017,3,3,1973-12-01,2018-12-31,1957-07-01,2018-12-31,22464,16467
52765,门源,青海,基本站,101.61666666666666,37.38333333333333,2850.0,1023,6,6,1983-01-01,2018-12-31,1956-10-01,2018-12-31,22737,13149
52784,古浪,甘肃,一般站,102.9,37.483333333333334,2072.4,1024,2,1,1959-01-01,2010-08-31,1959-01-01,2018-12-31,21915,18871
52787,乌鞘岭,甘肃,基准站,102.86666666666666,37.2,3045.1,1026,1,1,1951-01-01,2018-12-31,1951-01-01,2018-12-31,24837,24837
52788,松山,甘肃,,103.53333333333333,37.2,2726.7,1028,4,2,1959-11-01,1978-04-30,1955-11-01,1988-12-31,12115,6756
52797,景泰,甘肃,基本站,104.05,37.18333333333333,1630.5,1032,3,2,1975-01-01,1999-06-30,1956-11-01,2018-12-31,22706,8947
52815,察尔汉,青海,,95.3,36.8,2678.9,1036,3,3,1974-01-01,1996-12-31,1960-01-01,1996-12-31,13515,8401
52818,格尔木,青海,基准站,94.9,36.416666666666664,2807.6,1041,6,5,1987-07-01,2010-12-31,1955-04-01,2018-12-31,23286,8585
52825,诺木洪,青海,基准站,96.41666666666667,36.43333333333333,2790.4,1045,4,3,1974-01-01,2010-12-31,1956-06-01,2018-12-31,22859,13514
52833,乌兰,青海,基本站,98.48333333333333,36.916666666666664,2950.0,1047,2,1,1980-08-01,2010-12-31,1980-08-01,2018-12-31,14032,11110
52835,香日德,青海,,97.8,36.06666666666667,2905.4,1050,2,2,1974-01-01,1997-12-31,1957-10-01,1997-12-31,14702,8766
52836,都兰,青海,基本站,98.1,36.3,3191.1,1053,4,3,1974-01-01,2004-12-31,1954-01-01,2018-12-31,23741,11323
52842,茶卡,青海,基准站,99.08333333333333,36.78333333333333,3087.6,1058,4,4,1974-01-01,2018-12-31,1955-06-01,2018-12-31,23225,16436
52853,海晏,青海,一般站,100.98333333333333,36.916666666666664,3080.0,1061,5,3,1976-01-01,1996-12-31,1955-01-01,2018-12-31,23376,7671
52854,青海湖151,青海,一般站,100.26666666666667,36.61666666666667,3239.4,1066,3,3,1974-01-01,1997-12-31,1955-07-01,1997-12-31,15525,8766
52855,湟源,青海,一般站,101.23333333333333,36.68333333333333,2634.3,1071,7,5,1974-01-01,2008-12-31,1956-11-01,2018-12-31,22706,12784
52856,共和,青海,基本站,100.61666666666666,36.266666666666666,2835.0,1078,7,5,1974-01-01,2017-02-28,1953-01-01,2018-12-31,24106,15765
52862,大通,青海,一般站,101.68333333333334,36.95,2450.0,1084,5,4,1993-01-01,2017-12-31,1956-11-01,2018-12-31,22706,9131
52863,互助,青海,一般站,101.95,36.81666666666667,2480.0,1088,3,3,1974-01-01,2018-12-31,1955-10-01,2018-12-31,23103,16436
52866,西宁,青海,基本站,101.76666666666667,36.61666666666667,2261.2,1092,6,4,1974-01-01,1994-12-31,1954-01-01,2018-12-31,23741,7670
52868,贵德,青海,基本站,101.43333333333334,36.03333333333333,2237.1,1097,4,3,1971-09-01,2013-12-31,1956-11-01,2018-12-31,22706,15463
52869,湟中,青海,一般站,101.56666666666666,36.516666666666666,2667.5,1102,5,4,1979-01-01,2010-12-31,1958-11-01,2018-12-31,21976,11688
52874,乐都,青海,一般站,102.38333333333334,36.483333333333334,1979.7,1106,6,3,1974-01-01,2006-06-30,1956-10-01,2018-12-31,22737,11869
52875,平安,青海,一般站,102.1,36.5,2125.0,1110,1,1,1989-01-01,2018-12-31,1989-01-01,2018-12-31,10957,10957
52876,民和,青海,基准站,102.85,36.31666666666667,1813.9,1114,5,4,1974-01-01,2010-12-31,1956-10-01,2018-12-31,22737,13514
52877,化隆,青海,一般站,102.26666666666667,36.1,2834.7,1118,4,3,1974-01-01,2010-12-31,1957-12-01,2018-12-31,22311,13514
52881,天祝,甘肃,一般站,103.18333333333334,36.983333333333334,2484.8,1120,1,1,2010-01-01,2018-12-31,2010-01-01,2018-12-31,3287,3287
52884,皋兰,甘肃,基准站,103.93333333333334,36.35,1668.5,1123,4,3,1965-01-01,2010-08-31,1957-03-01,2018-12-31,22586,16679
52885,永登,甘肃,一般站,103.25,36.75,2118.8,1126,2,2,1982-01-01,2018-12-31,1956-11-01,2018-12-31,22706,13514
52889,兰州,甘肃,一般站,103.88333333333334,36.05,1517.2,1130,4,4,1956-07-01,2018-12-31,1951-01-01,2018-12-31,24837,22829
52895,靖远,甘肃,基本站,104.68333333333334,36.56666666666667,1397.8,1132,3,2,1952-04-01,1985-10-31,1951-01-01,2018-12-31,24837,12267
52896,白银,甘肃,一般站,104.18333333333334,36.55,1707.2,1136,7,3,1957-10-01,1985-10-31,1954-09-01,2018-12-31,23498,10258
52908,五道梁,青海,基本站,93.08333333333333,35.21666666666667,4612.2,1143,3,3,1971-01-01,2018-12-31,1956-10-01,2018-12-31,22737,17532
52941,沙珠玉,青海,一般站,99.98333333333333,35.88333333333333,3245.6,1147,4,4,1976-07-01,1997-01-31,1958-08-01,1997-01-31,14064,7520
52943,兴海,青海,基准站,99.98333333333333,35.583333333333336,3323.2,1149,2,2,1974-01-01,2018-12-31,1960-01-01,2018-12-31,21550,16436
52955,贵南,青海,基本站,100.75,35.583333333333336,3200.6,1156,10,7,1977-01-01,1998-07-31,1957-01-01,2018-12-31,22645,7882
52957,同德,青海,一般站,100.65,35.266666666666666,3289.4,1164,8,5,1974-01-01,2000-12-31,1954-02-01,2018-12-31,23710,9862
52963,尖扎,青海,一般站,102.03333333333333,35.93333333333333,2084.6,1170,5,3,1974-01-01,2001-10-31,1958-10-01,2018-12-31,22007,10166
52968,泽库,青海,一般站,101.46666666666667,35.03333333333333,3662.8,1176,4,4,1974-01-01,2018-12-31,1957-10-01,2018-12-31,22372,16436
52972,循化,青海,一般站,102.55,35.833333333333336,1870.3,1179,4,3,1974-01-01,2010-12-31,1958-12-01,2018-12-31,21946,13514
52974,同仁,青海,基本站,102.01666666666667,35.516666666666666,2491.4,1184,5,4,1980-01-01,2015-12-31,1957-12-01,2018-12-31,22311,13149
52978,夏河,甘肃,一般站,102.51666666666667,35.2,2929.4,1188,4,3,1987-11-01,2014-12-31,1952-07-01,2018-12-31,24290,9923
52980,永靖,甘肃,一般站,103.3,35.96666666666667,1647.1,1191,3,2,1975-04-01,2005-06-30,1967-06-01,2018-12-31,18842,11049
52981,东乡,甘肃,一般站,103.4,35.666666666666664,2428.6,1193,4,1,1959-04-01,2005-06-30,1959-04-01,2018-12-31,21825,16893
52982,广河,甘肃,一般站,103.56666666666666,35.483333333333334,1952.7,1197,3,1,1967-07-01,2002-06-30,1967-07-01,2018-12-31,18812,12784
52983,榆中,甘肃,基准站,104.15,35.86666666666667,1874.4,1203,4,4,1996-01-01,2018-12-31,1951-01-01,2018-12-31,24837,8401
52984,临夏,甘肃,基本站,103.18333333333334,35.583333333333336,1917.0,1205,3,2,1953-12-01,2002-09-30,1951-01-01,2018-12-31,24837,17836
52985,和政,甘肃,一般站,103.35,35.43333333333333,2136.4,1207,2,1,1959-04-01,2003-12-31,1959-04-01,2018-12-31,21825,16346
52986,临洮,甘肃,基本站,103.86666666666666,35.36666666666667,1886.6,1210,4,2,1952-12-01,2002-12-31,1951-01-01,2018-12-31,24837,18293
52988,康乐,甘肃,一般站,103.71666666666667,35.36666666666667,2000.1,1214,4,2,1982-10-01,2005-07-31,1967-05-01,2018-12-31,18873,8340
52993,会宁,甘肃,一般站,105.08333333333333,35.68333333333333,2012.2,1217,3,1,1955-11-01,1994-12-31,1955-11-01,2018-12-31,23072,14306
52995,安定,甘肃,一般站,104.61666666666666,35.583333333333336,1896.7,1220,3,1,1957-11-01,1988-03-31,1957-11-01,2018-12-31,22341,11109
52996,华家岭,甘肃,基本站,105.0,35.38333333333333,2450.6,1224,3,2,1955-11-01,2010-08-31,1951-01-01,2018-12-31,24837,20028
52998,渭源,甘肃,一般站,104.23333333333333,35.13333333333333,2103.6,1226,3,1,1956-11-01,1981-12-31,1956-11-01,2018-12-31,22706,9192
53068,二连浩特,内蒙古,基准站,111.96666666666667,43.65,964.7,1233,11,5,1982-06-01,2011-12-31,1955-10-01,2018-12-31,23103,10806
53083,那仁宝力格,内蒙古,基本站,114.15,44.61666666666667,1181.6,1242,3,3,1973-01-01,2018-12-31,1957-12-01,2018-12-31,22311,16801
53149,满都拉气象站,内蒙古,基本站,110.13333333333334,42.53333333333333,1225.2,1246,4,4,1986-01-01,2018-12-31,1957-11-01,2018-12-31,22341,12053
53192,阿巴嘎旗,内蒙古,基本站,114.95,44.016666666666666,1126.1,1250,5,4,1972-05-01,2015-12-31,1952-06-01,2018-12-31,24320,15950
53195,苏尼特左旗,内蒙古,基准站,113.71666666666667,43.833333333333336,1111.4,1255,7,4,1972-04-01,1992-01-31,1955-12-01,2018-12-31,23042,7245
53231,海力素,内蒙古,基准站,106.4,41.4,1509.6,1260,3,2,1982-06-01,2014-05-31,1970-10-01,2018-12-31,17624,11688
53272,苏尼特右旗,内蒙古,一般站,112.65,42.75,1101.7,1264,4,3,1982-06-01,2005-12-31,1960-01-01,2018-12-31,21550,8615
53276,朱日和,内蒙古,基准站,112.9,42.4,1150.8,1270,5,5,1986-10-01,2018-12-31,1952-05-01,2018-12-31,24351,11780
53289,镶黄旗,内蒙古,一般站,113.83333333333333,42.233333333333334,1322.1,1274,4,4,1971-08-01,2018-12-31,1960-01-01,2018-12-31,21550,17320
53324,乌拉特后旗,内蒙古,一般站,106.98333333333333,41.45,1648.9,1276,3,2,1987-01-01,2006-12-31,1974-01-01,2018-12-31,16436,7305
53336,乌拉特中旗,内蒙古,基准站,108.51666666666667,41.56666666666667,1288.0,1284,7,7,1987-11-01,2018-12-31,1954-01-01,2018-12-31,23741,11384
53337,五原,内蒙古,一般站,108.26666666666667,41.1,1022.7,1289,7,5,1984-10-01,2008-12-31,1956-01-01,2018-12-31,23011,8858
53343,白云鄂博,内蒙古,一般站,109.96666666666667,41.766666666666666,1612.2,1295,4,4,1984-01-01,2018-12-31,1954-09-01,2018-12-31,23498,12784
53348,大佘太,内蒙古,一般站,109.13333333333334,41.016666666666666,1078.7,1298,3,3,1979-01-01,2018-12-31,1962-01-01,2018-12-31,20819,14610
53352,达茂旗气象局,内蒙古,基本站,110.43333333333334,41.7,1376.6,1301,3,3,1986-01-01,2018-12-31,1953-12-01,2018-12-31,23772,12053
53357,固阳县气象局,内蒙古,一般站,110.05,41.03333333333333,1360.4,1305,5,4,1984-09-01,2016-12-31,1956-01-01,2018-12-31,23011,11810
53362,四子王,内蒙古,基本站,111.68333333333334,41.53333333333333,1490.1,1311,6,5,1986-01-01,2017-05-31,1959-01-01,2018-12-31,21915,11474
53367,希拉穆仁,内蒙古,基准站,111.23333333333333,41.31666666666667,1602.3,1315,3,3,1986-01-01,2018-12-31,1960-01-01,2018-12-31,21550,12053
53368,武川县,内蒙古,一般站,111.45,41.1,1595.0,1317,5,2,1965-01-01,1985-12-31,1959-01-01,2018-12-31,21915,7670
53378,察右中旗,内蒙古,一般站,112.61666666666666,41.266666666666666,1747.8,1323,4,3,1982-06-01,2006-12-31,1959-01-01,2018-12-31,21915,8980
53384,察右后旗,内蒙古,一般站,113.18333333333334,41.45,1423.5,1326,2,2,1986-01-01,2018-12-31,1971-01-01,2018-12-31,17532,12053
53385,商都,内蒙古,一般站,113.55,41.56666666666667,1385.2,1331,8,4,1986-01-01,2013-12-31,1959-07-01,2018-12-31,21734,10227
53391,化德,内蒙古,基本站,114.0,41.9,1482.7,1341,6,6,1986-01-01,2018-12-31,1952-12-01,2018-12-31,24137,12053
53392,康保,河北,一般站,114.6,41.85,1422.4,1343,3,2,1978-07-01,2015-12-31,1960-01-01,2018-12-31,21550,13698
53397,尚义,河北,一般站,113.98333333333333,41.1,1376.5,1348,3,3,1997-11-01,2018-12-31,1960-01-01,2018-12-31,21550,7731
53399,张北,河北,基准站,114.7,41.15,1393.3,1352,4,4,1978-07-01,2018-12-31,1956-01-01,2018-12-31,23011,14794
53419,磴口,内蒙古,一般站,107.0,40.333333333333336,1055.1,1355,4,3,1963-01-01,1999-02-28,1954-01-01,2018-12-31,23741,13208
53420,杭锦后旗,内蒙古,一般站,107.13333333333334,40.9,1056.7,1359,4,3,1966-02-01,2004-12-31,1954-01-01,2018-12-31,23741,14214
53433,乌拉特前旗,内蒙古,一般站,108.65,40.733333333333334,1020.4,1364,4,4,1981-04-01,2018-12-31,1956-04-01,2018-12-31,22920,13789
53446,包头市,内蒙古,基本站,109.85,40.666666666666664,1067.2,1368,5,4,1973-01-01,2012-12-31,1951-01-01,2018-12-31,24837,14610
53455,土右旗气象局,内蒙古,一般站,110.53333333333333,40.55,998.6,1372,3,3,1984-01-01,2018-12-31,1970-01-01,2018-12-31,17897,12784
53457,达拉特旗,内蒙古,一般站,110.03333333333333,40.4,1011.0,1376,4,4,1975-01-01,2018-12-31,1956-12-01,2018-12-31,22676,16071
53463,呼和浩特,内蒙古,基本站,111.68333333333334,40.81666666666667,1063.0,1378,3,2,1956-01-01,2012-12-31,1951-02-01,2018-12-31,24806,20820
53464,土默特左旗,内蒙古,一般站,111.15,40.68333333333333,1020.3,1384,7,5,1980-07-01,2007-12-31,1959-01-01,2018-12-31,21915,10045
